pos,envo_biome_2,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19
"(-3.3399999999999999, 36.509999999999998)",shrubland biome,0.007348054413933421,0.001380980117679101,5.697096828199824e-07,5.697096848258462e-07,5.697096898788599e-07,5.697096889899862e-07,5.697096859971268e-07,0.022810162786290836,0.0018204177958457176,0.9058782361784704,5.697096856671075e-07,5.697096852350856e-07,5.697096885163554e-07,5.697096821643826e-07,0.06075417277219127,5.697096822573741e-07,5.697096839921513e-07,5.697096795570318e-07,5.697096786887083e-07,5.697096907603776e-07
"(-3.3399999999999999, 36.530000000000001)",shrubland biome,3.1601168554005567e-07,3.1601168280182833e-07,3.1601168392067727e-07,3.1601168172817976e-07,3.160116823642571e-07,3.160116863381958e-07,3.1601168448630237e-07,0.04426737275821594,3.160116859344848e-07,0.9271415077488026,3.160116826243099e-07,3.160116838468385e-07,0.002271000422868795,3.160116841226336e-07,0.02631506288317552,3.160116835662374e-07,3.1601168248885897e-07,3.1601168148393665e-07,3.1601168078620125e-07,3.1601168511027025e-07
"(-3.3399999999999999, 36.549999999999997)",shrubland biome,0.039232583410442216,2.2442054887414573e-07,2.2442054820144653e-07,2.244205468653411e-07,2.2442054934635225e-07,2.2442054976851342e-07,2.2442054857764153e-07,0.07369398348541377,2.2442054939849118e-07,0.6941271276313522,2.2442054753030993e-07,2.2442054966633263e-07,0.0033566341515680605,2.2442054745129526e-07,0.18958630501299928,2.2442054779234368e-07,2.2442054936011293e-07,2.2442054671562237e-07,2.2442054693165357e-07,2.244205480861913e-07
"(-3.3399999999999999, 36.579999999999998)",shrubland biome,0.0008561914340455163,2.5676709818979705e-07,2.567670998219066e-07,2.567670999414951e-07,2.5676709873637015e-07,2.5676710159641846e-07,2.567671023658119e-07,0.0136442068841926,2.56767100679809e-07,0.5499591933284476,2.567671006980451e-07,2.567671018716502e-07,0.0017748522601913716,2.5676709922316364e-07,0.4337617045866202,2.567670997953401e-07,2.567670993373544e-07,2.567670980059365e-07,2.5676709832249985e-07,2.5676710424639047e-07
"(-3.3300000000000001, 36.579999999999998)",shrubland biome,0.0766876630971796,3.0729330286876316e-07,3.072933015739406e-07,3.072933010816619e-07,3.072933018641622e-07,3.0729330517922346e-07,3.072933018977628e-07,0.011601716974056106,3.0729330554152613e-07,0.5922224852339747,3.072933028434413e-07,0.009009912460429443,0.01024896414344577,3.07293300555122e-07,0.3002249559846858,3.0729330145099513e-07,3.072933028829078e-07,3.072932999539362e-07,3.0729329999866513e-07,3.0729330079980266e-07
"(-3.3199999999999998, 36.509999999999998)",shrubland biome,0.056463298841350894,5.624929783996657e-06,5.6249297688047166e-06,5.624929735354653e-06,0.0025172207310973603,0.004208341046935337,5.624929757775435e-06,0.00678010226652667,0.011844039290697345,0.3594970314798876,5.6249298000587754e-06,5.6249297702020524e-06,5.624929773595165e-06,5.624929711018986e-06,0.5586168422567058,5.624929767940766e-06,5.624929765460054e-06,5.624929706844781e-06,5.6249297092100635e-06,5.62492974882868e-06
"(-3.3199999999999998, 36.530000000000001)",shrubland biome,0.01282326105281096,2.8231999426897455e-07,2.8231999585361475e-07,2.8231999440481206e-07,2.8231999566012193e-07,2.823199982904509e-07,2.8231999725467437e-07,0.15726149110442325,2.8231999870745255e-07,0.4972000250380341,2.8231999445688066e-07,0.00449425309284402,0.01415916359140365,2.823199946878179e-07,0.31405785364054584,2.823199951654637e-07,2.8231999627288515e-07,2.823199936511941e-07,2.823199936699503e-07,2.823199956417958e-07
"(-3.3199999999999998, 36.549999999999997)",shrubland biome,0.018010655259582294,1.5293747080126042e-07,1.5293747158115217e-07,1.5293747062459574e-07,1.5293747091946464e-07,1.52937472649037e-07,1.5293747173303862e-07,0.0009521056529139874,1.5293747357941007e-07,0.39396820734313986,1.529374708603927e-07,0.00750318036696885,0.0070140438615139645,1.5293747083877265e-07,0.5725496663912827,1.5293747109514745e-07,1.52937471610545e-07,1.5293747050553107e-07,1.5293747050580334e-07,1.5293747126924885e-07
"(0.0, 0.0)",freshwater biome,5.171646991218497e-07,5.171646970882223e-07,5.17164697606879e-07,5.171647006114329e-07,5.171646978663322e-07,5.171646990739567e-07,5.171646977134602e-07,0.427188119096758,5.171646993185027e-07,5.171647030251679e-07,0.0058147240780970924,5.171646989855588e-07,0.5669883650252677,5.171646972266584e-07,5.171647015161486e-07,5.171646985212361e-07,5.171646975294871e-07,5.171646975179376e-07,5.171646974279678e-07,5.171646970905872e-07
"(0.089999999999999997, 34.479999999999997)",cropland biome,0.00022344852212333112,0.0011607490060733573,5.777341410827289e-07,5.777341326936231e-07,0.0009733394580803316,0.1029116875605429,5.777341374668013e-07,0.04581741472570003,0.0012080694066761394,5.77734137157473e-07,5.777341292283939e-07,4.351584502877453e-05,5.777341309199485e-07,0.0014700423552390148,0.8457068024716011,5.777341355829844e-07,5.777341375069677e-07,5.777341330518342e-07,0.0004791533075840877,5.777341361328771e-07
"(0.10000000000000001, 34.490000000000002)",cropland biome,7.713787761481074e-07,7.713787752606222e-07,0.0002848278256894049,7.713787682597622e-07,7.713787798285265e-07,0.10052647499829255,7.713787781678597e-07,0.016538385734862247,0.00010910967791328588,7.713787747100211e-07,7.713787706179552e-07,7.713787788366226e-07,7.713787755439344e-07,7.713787813123972e-07,0.880426383413568,7.713787724469355e-07,0.00041469871715441064,7.713787743366304e-07,0.0016900917084401923,7.713787742511605e-07
"(0.10000000000000001, 34.509999999999998)",cropland biome,1.8446781433658415e-07,1.8446781224206255e-07,1.8446781437826106e-07,1.8446781214374632e-07,0.00822695043333118,0.05842752251740637,1.844678146587797e-07,0.053378869334863195,2.3609824182949018e-05,0.0011477088394536363,1.844678125195813e-07,1.8446781418196557e-07,1.844678136612049e-07,1.8446781379376973e-07,0.8786555842738777,1.8446781274836998e-07,1.844678138600832e-07,1.8446781197338722e-07,0.00013735669531067133,1.84467813623365e-07
"(0.11, 34.520000000000003)",cropland biome,0.0009247804042100802,3.799738642921393e-07,3.7997386789651426e-07,3.7997386029095874e-07,0.006846117146423014,0.09180832654149382,3.7997386699935724e-07,0.0674632796647487,3.034377678591884e-05,0.002166790942094334,3.7997386002183546e-07,2.42157188557777e-05,3.799738634127168e-07,0.0005172141329448577,0.8302147519599364,3.7997386424715884e-07,3.799738665422305e-07,3.799738625875677e-07,3.7997386585400924e-07,3.7997386465520806e-07
"(0.12, 34.520000000000003)",cropland biome,5.295600538570622e-07,5.29560055238227e-07,5.295600537619042e-07,5.295600465774077e-07,0.020937084801383597,0.08909267992852442,5.295600532291186e-07,0.022926059816151576,0.00014767576993240025,0.0002656788669028596,5.295600446755162e-07,5.295600534457261e-07,5.295600495744312e-07,0.00032102288828272994,0.8662565782737834,5.295600626969058e-07,5.295600535988068e-07,5.295600477787187e-07,4.6864934411547e-05,5.295600532311331e-07
"(0.13, 34.539999999999999)",cropland biome,0.0011542315023840564,1.1115310389234478e-06,0.00035651423361108387,1.1115310336660323e-06,0.010780280502853422,0.08189152408798213,1.1115310452437284e-06,0.0403315482629548,0.00011369086605692614,1.1115310531705719e-06,1.1115310346855853e-06,1.1115310456885384e-06,1.1115310392215666e-06,0.0003977339050649298,0.8645930456437332,1.1115310511935466e-06,1.111531048281179e-06,1.1115310349833025e-06,0.00036920415388900975,1.1115310452704262e-06
"(0.14999999999999999, 35.520000000000003)",cropland biome,0.04722466592917538,0.0003291333617340407,0.008597781667919378,4.623584779005549e-08,1.2043242192172392e-05,0.047456526347823214,0.07223016850763267,4.623584879645201e-08,4.623584820146133e-08,0.005915205397325553,4.623584811905233e-08,0.00015369364142565106,4.623584784406488e-08,4.6235848242021396e-08,0.8105744173415022,0.00012602639461279635,0.005794997491123953,4.623584793215039e-08,0.000408847500430996,0.0011761695261651912
"(2.98, 102.31)",forest biome,1.4422855353930573e-07,0.19287369377695554,0.000535309164829722,1.442285515389184e-07,7.841396011482456e-06,0.010444890901548449,0.00023349353142922355,1.4422855241980155e-07,1.44228553174855e-07,1.4422855375582858e-07,1.442285515353676e-07,1.4422855308037774e-07,1.44228552085507e-07,0.00025302213376431954,0.45252227408469015,1.4422855255749022e-07,1.442285534102396e-07,1.4422855215840948e-07,0.3428381024511469,0.00028978604554517044
"(4.1900000000000004, 114.02)",forest biome,1.7150893753947329e-07,0.1809088915861256,5.111876225448271e-05,1.715089537750082e-07,1.715089373460428e-07,0.00799452134016874,1.7150893850874196e-07,1.7150894050860744e-07,1.7150893885589656e-07,1.7150894094814642e-07,1.7150893649909808e-07,1.7150893854967083e-07,1.7150893693570614e-07,0.005347289305928754,0.09035406465015493,1.71508936902208e-07,1.7150893810452947e-07,6.347748741771326e-06,0.7153355369904132,1.715089379199725e-07
"(8.9100000000000001, -79.590000000000003)",forest biome,0.04854756277446424,5.032206277906653e-06,0.0015377995461756653,5.03220613551906e-06,0.0001264181656124607,5.03220623044185e-06,0.02440514229989341,5.032206211213864e-06,5.032206235671247e-06,0.15402916495006552,5.032206137895894e-06,5.032206161914825e-06,5.032206178687081e-06,0.0001109723869529677,0.7565132607194107,5.032206193012988e-06,0.013518224074126247,5.032206193801815e-06,0.0011561008150526486,5.032206290142686e-06
"(8.9900000000000002, -79.549999999999997)",forest biome,0.06495240344507354,5.40190156234299e-06,5.401901569934694e-06,5.401901476214015e-06,5.401901517561394e-06,5.401901534813336e-06,0.044868749028397804,5.401901516009712e-06,5.4019015136625345e-06,0.23337540045198973,5.401901477074065e-06,5.4019015141848185e-06,5.401901530966242e-06,5.401901487082052e-06,0.6483804110764334,5.401901568102805e-06,0.008342007475120141,5.401901509200866e-06,5.401901563682003e-06,5.401901644443769e-06
"(9.0, -79.560000000000002)",forest biome,0.03538657355417384,5.27037003936555e-06,5.270370081645451e-06,5.2703699938955835e-06,0.000466837044033073,5.270370104562892e-06,0.01624456636499846,5.2703700345809874e-06,5.2703701181325986e-06,0.20144979185491593,5.270369988738945e-06,5.270370063981411e-06,5.270370044280231e-06,5.270370006522268e-06,0.7461421154524793,5.270370059083021e-06,5.27037012252297e-06,5.270370013785949e-06,0.00023633054865086384,5.2703700775012065e-06
"(9.0700000000000003, -79.799999999999997)",forest biome,5.689576856623908e-06,0.09582985130099952,5.689576813730983e-06,5.689576715680436e-06,5.689576719663457e-06,5.689576797991089e-06,5.689576838877795e-06,5.689576713974224e-06,5.689576743224395e-06,5.689576801100799e-06,5.6895767502015924e-06,5.68957676208134e-06,5.689576748273567e-06,5.689576793318568e-06,0.19053947270515983,5.689576797098266e-06,5.68957676046983e-06,5.689576732188356e-06,0.7135339531887752,5.689576720836855e-06
"(9.0700000000000003, -79.790000000000006)",forest biome,5.566069383966228e-06,5.566069358253104e-06,5.566069336907396e-06,5.566069298210734e-06,5.566069289651369e-06,5.566069343935874e-06,0.10958455608180707,5.5660692911080455e-06,5.566069276610427e-06,0.0006994200809352685,5.566069292993242e-06,5.566069289143751e-06,5.566069291244299e-06,5.5660692668834385e-06,0.8712229733872651,5.566069306962513e-06,5.5660693698220405e-06,5.566069353277719e-06,0.012083188180250271,0.006326371229993499
"(9.0800000000000001, -79.670000000000002)",forest biome,5.128205251666936e-06,0.003761663739173569,5.128205218746813e-06,5.1282051474802105e-06,5.1282052909042625e-06,5.128205222461472e-06,0.0896313287489118,5.128205165259567e-06,5.128205161118532e-06,0.005087817643447711,5.128205135228803e-06,5.128205184346892e-06,5.128205163244958e-06,5.12820516686121e-06,0.8660337069102684,5.128205189237037e-06,0.0024411896753948983,5.1282051513957414e-06,0.032972498410128136,5.12820522752426e-06
"(9.0800000000000001, -79.650000000000006)",forest biome,6.2297533918321955e-06,0.1690636685684556,0.0013937416886944465,6.229753304519675e-06,6.229753344439456e-06,6.229753443181797e-06,6.2297534646687365e-06,6.229753322077869e-06,6.229753375826663e-06,6.22975333851945e-06,6.22975330610782e-06,6.2297533822697314e-06,6.229753350970526e-06,6.229753413270068e-06,0.3951439231636928,6.2297533855585715e-06,6.229753379964537e-06,6.22975336502816e-06,0.4342989905251978,6.229753390970104e-06
"(9.0800000000000001, -79.609999999999999)",forest biome,0.026288416135636476,0.002647349768862523,5.4001513134903875e-06,5.400151221687586e-06,5.400151248253925e-06,5.400151320087256e-06,0.11097546441237134,5.400151253889844e-06,5.400151243042646e-06,0.022750741443082208,5.400151222830159e-06,5.400151272151278e-06,5.400151252075154e-06,5.400151272211715e-06,0.8106252139921197,5.400151292103365e-06,0.0018554101591680646,5.400151271509589e-06,0.024787202122231063,5.400151345313245e-06
"(9.0999999999999996, -79.859999999999999)",forest biome,0.005985095014345325,2.8036335742850865e-06,0.0022891780213842223,2.8036335842485195e-06,2.803633558006069e-06,0.007641914200375435,0.06758244360199418,2.8036335340135818e-06,2.8036335441571478e-06,0.009078782577592868,2.803633624810236e-06,2.8036335543669936e-06,2.8036335366231704e-06,2.803633567310719e-06,0.8862089484787146,2.803633588592927e-06,0.0003930149258806201,2.8036336913395726e-06,0.019115770099673086,0.0016740131106818333
"(9.1199999999999992, -79.909999999999997)",forest biome,5.393743314355558e-06,0.2066383035152689,5.393743344816414e-06,5.393743262138083e-06,5.393743284151236e-06,5.393743430875436e-06,5.393743339995057e-06,5.393743273971769e-06,5.393743285194323e-06,5.39374332993166e-06,5.393743259402402e-06,5.393743304204392e-06,5.393743278010355e-06,5.3937433897910156e-06,0.438473171169451,5.393743309209666e-06,5.393743309842286e-06,5.3937432867098935e-06,0.3547968316789879,5.393743289822356e-06
"(9.1199999999999992, -79.890000000000001)",forest biome,0.05489750819809686,4.451567111651974e-06,0.0024571487952888224,4.451567005577825e-06,4.451566999415471e-06,4.451567011438935e-06,0.0309348426445703,4.451567012590277e-06,4.45156704209665e-06,0.13101297496303013,4.451566991500408e-06,4.451566995559784e-06,4.451567018046004e-06,4.451566973320896e-06,0.7758954321796289,4.4515670348706985e-06,0.004118486104280468,4.451567023506101e-06,4.451567089285746e-06,0.0006257367437956289
"(9.1199999999999992, -79.709999999999994)",forest biome,4.706325357977661e-06,0.1562634121281193,4.706325366905409e-06,4.706325306996046e-06,4.706325347609228e-06,4.706325391081924e-06,4.706325383926956e-06,4.706325324944736e-06,4.706325317959772e-06,4.706325328382259e-06,4.706325302105441e-06,4.706325328483439e-06,4.706325311239261e-06,4.706325348867176e-06,0.44429753261582455,4.70632534971783e-06,0.0002600587676001771,4.70632532591857e-06,0.39910369528303524,4.706325328552789e-06
"(9.1199999999999992, -79.680000000000007)",forest biome,0.007259906124436522,0.11232897755970261,2.559770706645743e-06,2.5597706523780273e-06,2.5597706945341147e-06,0.002287529543053539,0.029308918074748082,2.559770672154672e-06,2.5597706719118454e-06,0.0006630402243610679,2.5597706564353393e-06,2.559770703525536e-06,2.559770666082026e-06,2.5597706742767678e-06,0.5799739114074937,0.0004279923652572519,0.0016896082347788851,2.5597706694329175e-06,0.26603195898869714,2.559770703936097e-06
"(9.1300000000000008, -79.700000000000003)",forest biome,0.0712422883539342,5.0823339248428e-06,0.0010053929852461617,5.082333817556558e-06,5.082333849953188e-06,5.082333907038375e-06,0.031586204876914895,5.082333894959942e-06,5.082333846450957e-06,0.11624929558530668,5.082333821910128e-06,5.082333849647946e-06,5.082333857646061e-06,5.082333851351182e-06,0.7587981577492525,5.082333877940678e-06,0.017264811174603906,5.082333844916252e-06,5.082333899320608e-06,0.0037877789344981636
"(9.1400000000000006, -79.890000000000001)",forest biome,4.690871599193755e-06,0.11634827852632944,4.690871655515164e-06,4.690871566869153e-06,4.69087158202299e-06,4.690871700921631e-06,4.690871659847753e-06,4.690871583833315e-06,4.690871598575584e-06,4.690871583618231e-06,4.690871564919366e-06,4.690871631561555e-06,4.690871584133902e-06,4.690871633528989e-06,0.4902296018948944,4.690871604058837e-06,4.69087160526665e-06,4.690871590040689e-06,0.3933423747614163,4.690871615975723e-06
"(9.1400000000000006, -79.879999999999995)",forest biome,5.321979833309031e-06,0.02606710923371588,0.0005609927421108788,5.321979788664732e-06,5.321979833324372e-06,5.321979871299429e-06,0.12558912559926572,5.321979798995508e-06,5.321979805542837e-06,5.321979892582087e-06,5.3219797902313025e-06,5.321979853685434e-06,5.3219797976529586e-06,5.321979815643855e-06,0.642071718728312,5.321979865267904e-06,5.3219800104940025e-06,5.321979803392374e-06,0.2056312239989877,5.321979847786069e-06
"(9.1400000000000006, -79.859999999999999)",forest biome,0.005904485629724012,0.022954641392356666,0.0002505073796476577,1.461689134477532e-06,1.4616891445489135e-06,0.002272485342214979,0.041946137879267896,1.4616891386838469e-06,1.46168927666641e-06,0.00925808011512925,1.4616891339738668e-06,1.4616891483189735e-06,1.4616891402027512e-06,1.461689139854289e-06,0.8801368806300736,1.4616891479140257e-06,0.0014188679046005287,1.4616891387571328e-06,0.03584183514627271,1.4616891693523548e-06
"(9.1400000000000006, -79.719999999999999)",forest biome,0.010332628943414536,0.000973192285208966,0.0018086711655475483,2.475002493521139e-06,2.475002504240069e-06,2.475002516641905e-06,0.07309149889998334,2.4750024962316328e-06,2.475002496748373e-06,0.026702637315614813,2.4750024912101568e-06,2.4750025017233116e-06,2.475002498691967e-06,2.475002486211133e-06,0.8813912283998739,2.475002508314754e-06,0.0012996475021410032,2.4750024858517044e-06,0.004370795458200181,2.4750025363782814e-06
